date,day,day_suffix,day_of_week,day_of_year,week_of_year,week_of_month,month,month_name,quarter,quarter_name,year
19611121,21,Tue,2,21,47,7,11,November,4,Q4,1961
19611122,22,Wed,3,22,47,8,11,November,4,Q4,1961
19611123,23,Thu,4,23,47,8,11,November,4,Q4,1961
19611124,24,Fri,5,24,47,8,11,November,4,Q4,1961
19611125,25,Sat,6,25,47,9,11,November,4,Q4,1961
19611126,26,Sun,0,26,47,9,11,November,4,Q4,1961
19611127,27,Mon,1,27,48,9,11,November,4,Q4,1961
19611128,28,Tue,2,28,48,10,11,November,4,Q4,1961
19611129,29,Wed,3,29,48,10,11,November,4,Q4,1961
19611130,30,Thu,4,30,48,10,11,November,4,Q4,1961
19611201,01,Fri,5,1,48,1,12,December,4,Q4,1961
19611202,02,Sat,6,2,48,1,12,December,4,Q4,1961
19611203,03,Sun,0,3,48,1,12,December,4,Q4,1961
19611204,04,Mon,1,4,49,2,12,December,4,Q4,1961
19611205,05,Tue,2,5,49,2,12,December,4,Q4,1961
19611206,06,Wed,3,6,49,2,12,December,4,Q4,1961
19611207,07,Thu,4,7,49,3,12,December,4,Q4,1961
19611208,08,Fri,5,8,49,3,12,December,4,Q4,1961
19611209,09,Sat,6,9,49,3,12,December,4,Q4,1961
19611210,10,Sun,0,10,49,4,12,December,4,Q4,1961
19611211,11,Mon,1,11,50,4,12,December,4,Q4,1961
19611212,12,Tue,2,12,50,4,12,December,4,Q4,1961
19611213,13,Wed,3,13,50,5,12,December,4,Q4,1961
19611214,14,Thu,4,14,50,5,12,December,4,Q4,1961
19611215,15,Fri,5,15,50,5,12,December,4,Q4,1961
19611216,16,Sat,6,16,50,6,12,December,4,Q4,1961
19611217,17,Sun,0,17,50,6,12,December,4,Q4,1961
19611218,18,Mon,1,18,51,6,12,December,4,Q4,1961
19611219,19,Tue,2,19,51,7,12,December,4,Q4,1961
19611220,20,Wed,3,20,51,7,12,December,4,Q4,1961
19611221,21,Thu,4,21,51,7,12,December,4,Q4,1961
19611222,22,Fri,5,22,51,8,12,December,4,Q4,1961
19611223,23,Sat,6,23,51,8,12,December,4,Q4,1961
19611224,24,Sun,0,24,51,8,12,December,4,Q4,1961
19611225,25,Mon,1,25,52,9,12,December,4,Q4,1961
19611226,26,Tue,2,26,52,9,12,December,4,Q4,1961
19611227,27,Wed,3,27,52,9,12,December,4,Q4,1961
19611228,28,Thu,4,28,52,10,12,December,4,Q4,1961
19611229,29,Fri,5,29,52,10,12,December,4,Q4,1961
19611230,30,Sat,6,30,52,10,12,December,4,Q4,1961
19611231,31,Sun,0,31,52,11,12,December,4,Q4,1961
19620101,01,Mon,1,1,1,1,01,January,1,Q1,1962
19620102,02,Tue,2,2,1,1,01,January,1,Q1,1962
19620103,03,Wed,3,3,1,1,01,January,1,Q1,1962
19620104,04,Thu,4,4,1,2,01,January,1,Q1,1962
19620105,05,Fri,5,5,1,2,01,January,1,Q1,1962
19620106,06,Sat,6,6,1,2,01,January,1,Q1,1962
19620107,07,Sun,0,7,1,3,01,January,1,Q1,1962
19620108,08,Mon,1,8,2,3,01,January,1,Q1,1962
19620109,09,Tue,2,9,2,3,01,January,1,Q1,1962
19620110,10,Wed,3,10,2,4,01,January,1,Q1,1962
19620111,11,Thu,4,11,2,4,01,January,1,Q1,1962
19620112,12,Fri,5,12,2,4,01,January,1,Q1,1962
19620113,13,Sat,6,13,2,5,01,January,1,Q1,1962
19620114,14,Sun,0,14,2,5,01,January,1,Q1,1962
19620115,15,Mon,1,15,3,5,01,January,1,Q1,1962
19620116,16,Tue,2,16,3,6,01,January,1,Q1,1962
19620117,17,Wed,3,17,3,6,01,January,1,Q1,1962
19620118,18,Thu,4,18,3,6,01,January,1,Q1,1962
19620119,19,Fri,5,19,3,7,01,January,1,Q1,1962
19620120,20,Sat,6,20,3,7,01,January,1,Q1,1962
19620121,21,Sun,0,21,3,7,01,January,1,Q1,1962
19620122,22,Mon,1,22,4,8,01,January,1,Q1,1962
19620123,23,Tue,2,23,4,8,01,January,1,Q1,1962
19620124,24,Wed,3,24,4,8,01,January,1,Q1,1962
19620125,25,Thu,4,25,4,9,01,January,1,Q1,1962
19620126,26,Fri,5,26,4,9,01,January,1,Q1,1962
19620127,27,Sat,6,27,4,9,01,January,1,Q1,1962
19620128,28,Sun,0,28,4,10,01,January,1,Q1,1962
19620129,29,Mon,1,29,5,10,01,January,1,Q1,1962
19620130,30,Tue,2,30,5,10,01,January,1,Q1,1962
19620131,31,Wed,3,31,5,11,01,January,1,Q1,1962
19620201,01,Thu,4,1,5,1,02,February,1,Q1,1962
19620202,02,Fri,5,2,5,1,02,February,1,Q1,1962
19620203,03,Sat,6,3,5,1,02,February,1,Q1,1962
19620204,04,Sun,0,4,5,2,02,February,1,Q1,1962
19620205,05,Mon,1,5,6,2,02,February,1,Q1,1962
19620206,06,Tue,2,6,6,2,02,February,1,Q1,1962
19620207,07,Wed,3,7,6,3,02,February,1,Q1,1962
19620208,08,Thu,4,8,6,3,02,February,1,Q1,1962
19620209,09,Fri,5,9,6,3,02,February,1,Q1,1962
19620210,10,Sat,6,10,6,4,02,February,1,Q1,1962
19620211,11,Sun,0,11,6,4,02,February,1,Q1,1962
19620212,12,Mon,1,12,7,4,02,February,1,Q1,1962
19620213,13,Tue,2,13,7,5,02,February,1,Q1,1962
19620214,14,Wed,3,14,7,5,02,February,1,Q1,1962
19620215,15,Thu,4,15,7,5,02,February,1,Q1,1962
19620216,16,Fri,5,16,7,6,02,February,1,Q1,1962
19620217,17,Sat,6,17,7,6,02,February,1,Q1,1962
19620218,18,Sun,0,18,7,6,02,February,1,Q1,1962
19620219,19,Mon,1,19,8,7,02,February,1,Q1,1962
19620220,20,Tue,2,20,8,7,02,February,1,Q1,1962
19620221,21,Wed,3,21,8,7,02,February,1,Q1,1962
19620222,22,Thu,4,22,8,8,02,February,1,Q1,1962
19620223,23,Fri,5,23,8,8,02,February,1,Q1,1962
19620224,24,Sat,6,24,8,8,02,February,1,Q1,1962
19620225,25,Sun,0,25,8,9,02,February,1,Q1,1962
19620226,26,Mon,1,26,9,9,02,February,1,Q1,1962
19620227,27,Tue,2,27,9,9,02,February,1,Q1,1962
19620228,28,Wed,3,28,9,10,02,February,1,Q1,1962
19620301,01,Thu,4,1,9,1,03,March,1,Q1,1962
19620302,02,Fri,5,2,9,1,03,March,1,Q1,1962
19620303,03,Sat,6,3,9,1,03,March,1,Q1,1962
19620304,04,Sun,0,4,9,2,03,March,1,Q1,1962
19620305,05,Mon,1,5,10,2,03,March,1,Q1,1962
19620306,06,Tue,2,6,10,2,03,March,1,Q1,1962
19620307,07,Wed,3,7,10,3,03,March,1,Q1,1962
19620308,08,Thu,4,8,10,3,03,March,1,Q1,1962
19620309,09,Fri,5,9,10,3,03,March,1,Q1,1962
19620310,10,Sat,6,10,10,4,03,March,1,Q1,1962
19620311,11,Sun,0,11,10,4,03,March,1,Q1,1962
19620312,12,Mon,1,12,11,4,03,March,1,Q1,1962
19620313,13,Tue,2,13,11,5,03,March,1,Q1,1962
19620314,14,Wed,3,14,11,5,03,March,1,Q1,1962
19620315,15,Thu,4,15,11,5,03,March,1,Q1,1962
19620316,16,Fri,5,16,11,6,03,March,1,Q1,1962
19620317,17,Sat,6,17,11,6,03,March,1,Q1,1962
19620318,18,Sun,0,18,11,6,03,March,1,Q1,1962
19620319,19,Mon,1,19,12,7,03,March,1,Q1,1962
19620320,20,Tue,2,20,12,7,03,March,1,Q1,1962
19620321,21,Wed,3,21,12,7,03,March,1,Q1,1962
19620322,22,Thu,4,22,12,8,03,March,1,Q1,1962
19620323,23,Fri,5,23,12,8,03,March,1,Q1,1962
19620324,24,Sat,6,24,12,8,03,March,1,Q1,1962
19620325,25,Sun,0,25,12,9,03,March,1,Q1,1962
19620326,26,Mon,1,26,13,9,03,March,1,Q1,1962
19620327,27,Tue,2,27,13,9,03,March,1,Q1,1962
19620328,28,Wed,3,28,13,10,03,March,1,Q1,1962
19620329,29,Thu,4,29,13,10,03,March,1,Q1,1962
19620330,30,Fri,5,30,13,10,03,March,1,Q1,1962
19620331,31,Sat,6,31,13,11,03,March,1,Q1,1962
19620401,01,Sun,0,1,13,1,04,April,2,Q2,1962
19620402,02,Mon,1,2,14,1,04,April,2,Q2,1962
19620403,03,Tue,2,3,14,1,04,April,2,Q2,1962
19620404,04,Wed,3,4,14,2,04,April,2,Q2,1962
19620405,05,Thu,4,5,14,2,04,April,2,Q2,1962
19620406,06,Fri,5,6,14,2,04,April,2,Q2,1962
19620407,07,Sat,6,7,14,3,04,April,2,Q2,1962
19620408,08,Sun,0,8,14,3,04,April,2,Q2,1962
19620409,09,Mon,1,9,15,3,04,April,2,Q2,1962
19620410,10,Tue,2,10,15,4,04,April,2,Q2,1962
19620411,11,Wed,3,11,15,4,04,April,2,Q2,1962
19620412,12,Thu,4,12,15,4,04,April,2,Q2,1962
19620413,13,Fri,5,13,15,5,04,April,2,Q2,1962
19620414,14,Sat,6,14,15,5,04,April,2,Q2,1962
19620415,15,Sun,0,15,15,5,04,April,2,Q2,1962
19620416,16,Mon,1,16,16,6,04,April,2,Q2,1962
19620417,17,Tue,2,17,16,6,04,April,2,Q2,1962
19620418,18,Wed,3,18,16,6,04,April,2,Q2,1962
19620419,19,Thu,4,19,16,7,04,April,2,Q2,1962
19620420,20,Fri,5,20,16,7,04,April,2,Q2,1962
19620421,21,Sat,6,21,16,7,04,April,2,Q2,1962
19620422,22,Sun,0,22,16,8,04,April,2,Q2,1962
19620423,23,Mon,1,23,17,8,04,April,2,Q2,1962
19620424,24,Tue,2,24,17,8,04,April,2,Q2,1962
19620425,25,Wed,3,25,17,9,04,April,2,Q2,1962
19620426,26,Thu,4,26,17,9,04,April,2,Q2,1962
19620427,27,Fri,5,27,17,9,04,April,2,Q2,1962
19620428,28,Sat,6,28,17,10,04,April,2,Q2,1962
19620429,29,Sun,0,29,17,10,04,April,2,Q2,1962
19620430,30,Mon,1,30,18,10,04,April,2,Q2,1962
19620501,01,Tue,2,1,18,1,05,May,2,Q2,1962
19620502,02,Wed,3,2,18,1,05,May,2,Q2,1962
19620503,03,Thu,4,3,18,1,05,May,2,Q2,1962
19620504,04,Fri,5,4,18,2,05,May,2,Q2,1962
19620505,05,Sat,6,5,18,2,05,May,2,Q2,1962
19620506,06,Sun,0,6,18,2,05,May,2,Q2,1962
19620507,07,Mon,1,7,19,3,05,May,2,Q2,1962
19620508,08,Tue,2,8,19,3,05,May,2,Q2,1962
19620509,09,Wed,3,9,19,3,05,May,2,Q2,1962
19620510,10,Thu,4,10,19,4,05,May,2,Q2,1962
19620511,11,Fri,5,11,19,4,05,May,2,Q2,1962
19620512,12,Sat,6,12,19,4,05,May,2,Q2,1962
19620513,13,Sun,0,13,19,5,05,May,2,Q2,1962
19620514,14,Mon,1,14,20,5,05,May,2,Q2,1962
19620515,15,Tue,2,15,20,5,05,May,2,Q2,1962
19620516,16,Wed,3,16,20,6,05,May,2,Q2,1962
19620517,17,Thu,4,17,20,6,05,May,2,Q2,1962
19620518,18,Fri,5,18,20,6,05,May,2,Q2,1962
19620519,19,Sat,6,19,20,7,05,May,2,Q2,1962
19620520,20,Sun,0,20,20,7,05,May,2,Q2,1962
19620521,21,Mon,1,21,21,7,05,May,2,Q2,1962
19620522,22,Tue,2,22,21,8,05,May,2,Q2,1962
19620523,23,Wed,3,23,21,8,05,May,2,Q2,1962
19620524,24,Thu,4,24,21,8,05,May,2,Q2,1962
19620525,25,Fri,5,25,21,9,05,May,2,Q2,1962
19620526,26,Sat,6,26,21,9,05,May,2,Q2,1962
19620527,27,Sun,0,27,21,9,05,May,2,Q2,1962
19620528,28,Mon,1,28,22,10,05,May,2,Q2,1962
19620529,29,Tue,2,29,22,10,05,May,2,Q2,1962
19620530,30,Wed,3,30,22,10,05,May,2,Q2,1962
19620531,31,Thu,4,31,22,11,05,May,2,Q2,1962
19620601,01,Fri,5,1,22,1,06,June,2,Q2,1962
19620602,02,Sat,6,2,22,1,06,June,2,Q2,1962
19620603,03,Sun,0,3,22,1,06,June,2,Q2,1962
19620604,04,Mon,1,4,23,2,06,June,2,Q2,1962
19620605,05,Tue,2,5,23,2,06,June,2,Q2,1962
19620606,06,Wed,3,6,23,2,06,June,2,Q2,1962
19620607,07,Thu,4,7,23,3,06,June,2,Q2,1962
19620608,08,Fri,5,8,23,3,06,June,2,Q2,1962
19620609,09,Sat,6,9,23,3,06,June,2,Q2,1962
19620610,10,Sun,0,10,23,4,06,June,2,Q2,1962
19620611,11,Mon,1,11,24,4,06,June,2,Q2,1962
19620612,12,Tue,2,12,24,4,06,June,2,Q2,1962
19620613,13,Wed,3,13,24,5,06,June,2,Q2,1962
19620614,14,Thu,4,14,24,5,06,June,2,Q2,1962
19620615,15,Fri,5,15,24,5,06,June,2,Q2,1962
19620616,16,Sat,6,16,24,6,06,June,2,Q2,1962
19620617,17,Sun,0,17,24,6,06,June,2,Q2,1962
19620618,18,Mon,1,18,25,6,06,June,2,Q2,1962
19620619,19,Tue,2,19,25,7,06,June,2,Q2,1962
19620620,20,Wed,3,20,25,7,06,June,2,Q2,1962
19620621,21,Thu,4,21,25,7,06,June,2,Q2,1962
19620622,22,Fri,5,22,25,8,06,June,2,Q2,1962
19620623,23,Sat,6,23,25,8,06,June,2,Q2,1962
19620624,24,Sun,0,24,25,8,06,June,2,Q2,1962
19620625,25,Mon,1,25,26,9,06,June,2,Q2,1962
19620626,26,Tue,2,26,26,9,06,June,2,Q2,1962
19620627,27,Wed,3,27,26,9,06,June,2,Q2,1962
19620628,28,Thu,4,28,26,10,06,June,2,Q2,1962
19620629,29,Fri,5,29,26,10,06,June,2,Q2,1962
19620630,30,Sat,6,30,26,10,06,June,2,Q2,1962
19620701,01,Sun,0,1,26,1,07,July,3,Q3,1962
19620702,02,Mon,1,2,27,1,07,July,3,Q3,1962
19620703,03,Tue,2,3,27,1,07,July,3,Q3,1962
19620704,04,Wed,3,4,27,2,07,July,3,Q3,1962
19620705,05,Thu,4,5,27,2,07,July,3,Q3,1962
19620706,06,Fri,5,6,27,2,07,July,3,Q3,1962
19620707,07,Sat,6,7,27,3,07,July,3,Q3,1962
19620708,08,Sun,0,8,27,3,07,July,3,Q3,1962
19620709,09,Mon,1,9,28,3,07,July,3,Q3,1962
19620710,10,Tue,2,10,28,4,07,July,3,Q3,1962
19620711,11,Wed,3,11,28,4,07,July,3,Q3,1962
19620712,12,Thu,4,12,28,4,07,July,3,Q3,1962
19620713,13,Fri,5,13,28,5,07,July,3,Q3,1962
19620714,14,Sat,6,14,28,5,07,July,3,Q3,1962
19620715,15,Sun,0,15,28,5,07,July,3,Q3,1962
19620716,16,Mon,1,16,29,6,07,July,3,Q3,1962
19620717,17,Tue,2,17,29,6,07,July,3,Q3,1962
19620718,18,Wed,3,18,29,6,07,July,3,Q3,1962
19620719,19,Thu,4,19,29,7,07,July,3,Q3,1962
19620720,20,Fri,5,20,29,7,07,July,3,Q3,1962
19620721,21,Sat,6,21,29,7,07,July,3,Q3,1962
19620722,22,Sun,0,22,29,8,07,July,3,Q3,1962
19620723,23,Mon,1,23,30,8,07,July,3,Q3,1962
19620724,24,Tue,2,24,30,8,07,July,3,Q3,1962
19620725,25,Wed,3,25,30,9,07,July,3,Q3,1962
19620726,26,Thu,4,26,30,9,07,July,3,Q3,1962
19620727,27,Fri,5,27,30,9,07,July,3,Q3,1962
19620728,28,Sat,6,28,30,10,07,July,3,Q3,1962
19620729,29,Sun,0,29,30,10,07,July,3,Q3,1962
19620730,30,Mon,1,30,31,10,07,July,3,Q3,1962
19620731,31,Tue,2,31,31,11,07,July,3,Q3,1962
19620801,01,Wed,3,1,31,1,08,August,3,Q3,1962
19620802,02,Thu,4,2,31,1,08,August,3,Q3,1962
19620803,03,Fri,5,3,31,1,08,August,3,Q3,1962
19620804,04,Sat,6,4,31,2,08,August,3,Q3,1962
19620805,05,Sun,0,5,31,2,08,August,3,Q3,1962
19620806,06,Mon,1,6,32,2,08,August,3,Q3,1962
19620807,07,Tue,2,7,32,3,08,August,3,Q3,1962
19620808,08,Wed,3,8,32,3,08,August,3,Q3,1962
19620809,09,Thu,4,9,32,3,08,August,3,Q3,1962
19620810,10,Fri,5,10,32,4,08,August,3,Q3,1962
19620811,11,Sat,6,11,32,4,08,August,3,Q3,1962
19620812,12,Sun,0,12,32,4,08,August,3,Q3,1962
19620813,13,Mon,1,13,33,5,08,August,3,Q3,1962
19620814,14,Tue,2,14,33,5,08,August,3,Q3,1962
19620815,15,Wed,3,15,33,5,08,August,3,Q3,1962
19620816,16,Thu,4,16,33,6,08,August,3,Q3,1962
19620817,17,Fri,5,17,33,6,08,August,3,Q3,1962
19620818,18,Sat,6,18,33,6,08,August,3,Q3,1962
19620819,19,Sun,0,19,33,7,08,August,3,Q3,1962
19620820,20,Mon,1,20,34,7,08,August,3,Q3,1962
19620821,21,Tue,2,21,34,7,08,August,3,Q3,1962
19620822,22,Wed,3,22,34,8,08,August,3,Q3,1962
19620823,23,Thu,4,23,34,8,08,August,3,Q3,1962
19620824,24,Fri,5,24,34,8,08,August,3,Q3,1962
19620825,25,Sat,6,25,34,9,08,August,3,Q3,1962
19620826,26,Sun,0,26,34,9,08,August,3,Q3,1962
19620827,27,Mon,1,27,35,9,08,August,3,Q3,1962
19620828,28,Tue,2,28,35,10,08,August,3,Q3,1962
19620829,29,Wed,3,29,35,10,08,August,3,Q3,1962
19620830,30,Thu,4,30,35,10,08,August,3,Q3,1962
19620831,31,Fri,5,31,35,11,08,August,3,Q3,1962
19620901,01,Sat,6,1,35,1,09,September,3,Q3,1962
19620902,02,Sun,0,2,35,1,09,September,3,Q3,1962
19620903,03,Mon,1,3,36,1,09,September,3,Q3,1962
19620904,04,Tue,2,4,36,2,09,September,3,Q3,1962
19620905,05,Wed,3,5,36,2,09,September,3,Q3,1962
19620906,06,Thu,4,6,36,2,09,September,3,Q3,1962
19620907,07,Fri,5,7,36,3,09,September,3,Q3,1962
19620908,08,Sat,6,8,36,3,09,September,3,Q3,1962
19620909,09,Sun,0,9,36,3,09,September,3,Q3,1962
19620910,10,Mon,1,10,37,4,09,September,3,Q3,1962
19620911,11,Tue,2,11,37,4,09,September,3,Q3,1962
19620912,12,Wed,3,12,37,4,09,September,3,Q3,1962
19620913,13,Thu,4,13,37,5,09,September,3,Q3,1962
19620914,14,Fri,5,14,37,5,09,September,3,Q3,1962
19620915,15,Sat,6,15,37,5,09,September,3,Q3,1962
19620916,16,Sun,0,16,37,6,09,September,3,Q3,1962
19620917,17,Mon,1,17,38,6,09,September,3,Q3,1962
19620918,18,Tue,2,18,38,6,09,September,3,Q3,1962
19620919,19,Wed,3,19,38,7,09,September,3,Q3,1962
19620920,20,Thu,4,20,38,7,09,September,3,Q3,1962
19620921,21,Fri,5,21,38,7,09,September,3,Q3,1962
19620922,22,Sat,6,22,38,8,09,September,3,Q3,1962
19620923,23,Sun,0,23,38,8,09,September,3,Q3,1962
19620924,24,Mon,1,24,39,8,09,September,3,Q3,1962
19620925,25,Tue,2,25,39,9,09,September,3,Q3,1962
19620926,26,Wed,3,26,39,9,09,September,3,Q3,1962
19620927,27,Thu,4,27,39,9,09,September,3,Q3,1962
19620928,28,Fri,5,28,39,10,09,September,3,Q3,1962
19620929,29,Sat,6,29,39,10,09,September,3,Q3,1962
19620930,30,Sun,0,30,39,10,09,September,3,Q3,1962
19621001,01,Mon,1,1,40,1,10,October,4,Q4,1962
19621002,02,Tue,2,2,40,1,10,October,4,Q4,1962
19621003,03,Wed,3,3,40,1,10,October,4,Q4,1962
19621004,04,Thu,4,4,40,2,10,October,4,Q4,1962
19621005,05,Fri,5,5,40,2,10,October,4,Q4,1962
19621006,06,Sat,6,6,40,2,10,October,4,Q4,1962
19621007,07,Sun,0,7,40,3,10,October,4,Q4,1962
19621008,08,Mon,1,8,41,3,10,October,4,Q4,1962
19621009,09,Tue,2,9,41,3,10,October,4,Q4,1962
19621010,10,Wed,3,10,41,4,10,October,4,Q4,1962
19621011,11,Thu,4,11,41,4,10,October,4,Q4,1962
19621012,12,Fri,5,12,41,4,10,October,4,Q4,1962
19621013,13,Sat,6,13,41,5,10,October,4,Q4,1962
19621014,14,Sun,0,14,41,5,10,October,4,Q4,1962
19621015,15,Mon,1,15,42,5,10,October,4,Q4,1962
19621016,16,Tue,2,16,42,6,10,October,4,Q4,1962
19621017,17,Wed,3,17,42,6,10,October,4,Q4,1962
19621018,18,Thu,4,18,42,6,10,October,4,Q4,1962
19621019,19,Fri,5,19,42,7,10,October,4,Q4,1962
19621020,20,Sat,6,20,42,7,10,October,4,Q4,1962
19621021,21,Sun,0,21,42,7,10,October,4,Q4,1962
19621022,22,Mon,1,22,43,8,10,October,4,Q4,1962
19621023,23,Tue,2,23,43,8,10,October,4,Q4,1962
19621024,24,Wed,3,24,43,8,10,October,4,Q4,1962
19621025,25,Thu,4,25,43,9,10,October,4,Q4,1962
19621026,26,Fri,5,26,43,9,10,October,4,Q4,1962
19621027,27,Sat,6,27,43,9,10,October,4,Q4,1962
19621028,28,Sun,0,28,43,10,10,October,4,Q4,1962
19621029,29,Mon,1,29,44,10,10,October,4,Q4,1962
19621030,30,Tue,2,30,44,10,10,October,4,Q4,1962
19621031,31,Wed,3,31,44,11,10,October,4,Q4,1962
19621101,01,Thu,4,1,44,1,11,November,4,Q4,1962
19621102,02,Fri,5,2,44,1,11,November,4,Q4,1962
19621103,03,Sat,6,3,44,1,11,November,4,Q4,1962
19621104,04,Sun,0,4,44,2,11,November,4,Q4,1962
19621105,05,Mon,1,5,45,2,11,November,4,Q4,1962
19621106,06,Tue,2,6,45,2,11,November,4,Q4,1962
19621107,07,Wed,3,7,45,3,11,November,4,Q4,1962
19621108,08,Thu,4,8,45,3,11,November,4,Q4,1962
19621109,09,Fri,5,9,45,3,11,November,4,Q4,1962
19621110,10,Sat,6,10,45,4,11,November,4,Q4,1962
19621111,11,Sun,0,11,45,4,11,November,4,Q4,1962
19621112,12,Mon,1,12,46,4,11,November,4,Q4,1962
19621113,13,Tue,2,13,46,5,11,November,4,Q4,1962
19621114,14,Wed,3,14,46,5,11,November,4,Q4,1962
19621115,15,Thu,4,15,46,5,11,November,4,Q4,1962
19621116,16,Fri,5,16,46,6,11,November,4,Q4,1962
19621117,17,Sat,6,17,46,6,11,November,4,Q4,1962
19621118,18,Sun,0,18,46,6,11,November,4,Q4,1962
19621119,19,Mon,1,19,47,7,11,November,4,Q4,1962
19621120,20,Tue,2,20,47,7,11,November,4,Q4,1962
19621121,21,Wed,3,21,47,7,11,November,4,Q4,1962
19621122,22,Thu,4,22,47,8,11,November,4,Q4,1962
19621123,23,Fri,5,23,47,8,11,November,4,Q4,1962
19621124,24,Sat,6,24,47,8,11,November,4,Q4,1962
19621125,25,Sun,0,25,47,9,11,November,4,Q4,1962
19621126,26,Mon,1,26,48,9,11,November,4,Q4,1962
19621127,27,Tue,2,27,48,9,11,November,4,Q4,1962
19621128,28,Wed,3,28,48,10,11,November,4,Q4,1962
19621129,29,Thu,4,29,48,10,11,November,4,Q4,1962
19621130,30,Fri,5,30,48,10,11,November,4,Q4,1962
19621201,01,Sat,6,1,48,1,12,December,4,Q4,1962
19621202,02,Sun,0,2,48,1,12,December,4,Q4,1962
19621203,03,Mon,1,3,49,1,12,December,4,Q4,1962
19621204,04,Tue,2,4,49,2,12,December,4,Q4,1962
19621205,05,Wed,3,5,49,2,12,December,4,Q4,1962
19621206,06,Thu,4,6,49,2,12,December,4,Q4,1962
19621207,07,Fri,5,7,49,3,12,December,4,Q4,1962
19621208,08,Sat,6,8,49,3,12,December,4,Q4,1962
19621209,09,Sun,0,9,49,3,12,December,4,Q4,1962
19621210,10,Mon,1,10,50,4,12,December,4,Q4,1962
19621211,11,Tue,2,11,50,4,12,December,4,Q4,1962
19621212,12,Wed,3,12,50,4,12,December,4,Q4,1962
19621213,13,Thu,4,13,50,5,12,December,4,Q4,1962
19621214,14,Fri,5,14,50,5,12,December,4,Q4,1962
19621215,15,Sat,6,15,50,5,12,December,4,Q4,1962
19621216,16,Sun,0,16,50,6,12,December,4,Q4,1962
19621217,17,Mon,1,17,51,6,12,December,4,Q4,1962
19621218,18,Tue,2,18,51,6,12,December,4,Q4,1962
19621219,19,Wed,3,19,51,7,12,December,4,Q4,1962
19621220,20,Thu,4,20,51,7,12,December,4,Q4,1962
19621221,21,Fri,5,21,51,7,12,December,4,Q4,1962
19621222,22,Sat,6,22,51,8,12,December,4,Q4,1962
19621223,23,Sun,0,23,51,8,12,December,4,Q4,1962
19621224,24,Mon,1,24,52,8,12,December,4,Q4,1962
19621225,25,Tue,2,25,52,9,12,December,4,Q4,1962
19621226,26,Wed,3,26,52,9,12,December,4,Q4,1962
19621227,27,Thu,4,27,52,9,12,December,4,Q4,1962
19621228,28,Fri,5,28,52,10,12,December,4,Q4,1962
19621229,29,Sat,6,29,52,10,12,December,4,Q4,1962
19621230,30,Sun,0,30,52,10,12,December,4,Q4,1962
19621231,31,Mon,1,31,53,11,12,December,4,Q4,1962
19630101,01,Tue,2,1,0,1,01,January,1,Q1,1963
19630102,02,Wed,3,2,0,1,01,January,1,Q1,1963
19630103,03,Thu,4,3,0,1,01,January,1,Q1,1963
19630104,04,Fri,5,4,0,2,01,January,1,Q1,1963
19630105,05,Sat,6,5,0,2,01,January,1,Q1,1963
19630106,06,Sun,0,6,0,2,01,January,1,Q1,1963
19630107,07,Mon,1,7,1,3,01,January,1,Q1,1963
19630108,08,Tue,2,8,1,3,01,January,1,Q1,1963
19630109,09,Wed,3,9,1,3,01,January,1,Q1,1963
19630110,10,Thu,4,10,1,4,01,January,1,Q1,1963
19630111,11,Fri,5,11,1,4,01,January,1,Q1,1963
19630112,12,Sat,6,12,1,4,01,January,1,Q1,1963
19630113,13,Sun,0,13,1,5,01,January,1,Q1,1963
19630114,14,Mon,1,14,2,5,01,January,1,Q1,1963
19630115,15,Tue,2,15,2,5,01,January,1,Q1,1963
19630116,16,Wed,3,16,2,6,01,January,1,Q1,1963
19630117,17,Thu,4,17,2,6,01,January,1,Q1,1963
19630118,18,Fri,5,18,2,6,01,January,1,Q1,1963
19630119,19,Sat,6,19,2,7,01,January,1,Q1,1963
19630120,20,Sun,0,20,2,7,01,January,1,Q1,1963
19630121,21,Mon,1,21,3,7,01,January,1,Q1,1963
19630122,22,Tue,2,22,3,8,01,January,1,Q1,1963
19630123,23,Wed,3,23,3,8,01,January,1,Q1,1963
19630124,24,Thu,4,24,3,8,01,January,1,Q1,1963
19630125,25,Fri,5,25,3,9,01,January,1,Q1,1963
19630126,26,Sat,6,26,3,9,01,January,1,Q1,1963
19630127,27,Sun,0,27,3,9,01,January,1,Q1,1963
19630128,28,Mon,1,28,4,10,01,January,1,Q1,1963
19630129,29,Tue,2,29,4,10,01,January,1,Q1,1963
19630130,30,Wed,3,30,4,10,01,January,1,Q1,1963
19630131,31,Thu,4,31,4,11,01,January,1,Q1,1963
19630201,01,Fri,5,1,4,1,02,February,1,Q1,1963
19630202,02,Sat,6,2,4,1,02,February,1,Q1,1963
19630203,03,Sun,0,3,4,1,02,February,1,Q1,1963
19630204,04,Mon,1,4,5,2,02,February,1,Q1,1963
19630205,05,Tue,2,5,5,2,02,February,1,Q1,1963
19630206,06,Wed,3,6,5,2,02,February,1,Q1,1963
19630207,07,Thu,4,7,5,3,02,February,1,Q1,1963
19630208,08,Fri,5,8,5,3,02,February,1,Q1,1963
19630209,09,Sat,6,9,5,3,02,February,1,Q1,1963
19630210,10,Sun,0,10,5,4,02,February,1,Q1,1963
19630211,11,Mon,1,11,6,4,02,February,1,Q1,1963
19630212,12,Tue,2,12,6,4,02,February,1,Q1,1963
